casename,num_floating,volume[ml]
office5_660_0_A,7519,0.000100228142
office5_660_0_B,7477,0.000146429418
office5_660_0_C,7701,5.79228508e-05
office5_660_0_D,5088,3.8933129e-05
office5_660_0_E,5656,5.80822089e-05
office5_660_164_aout_A,6757,0.000117462783
office5_660_164_aout_B,7540,0.000145853046
office5_660_164_aout_C,6006,5.90423879e-05
office5_660_164_aout_D,3850,5.17023327e-05
office5_660_164_aout_E,5160,6.02468936e-05
office5_660_164_bout_A,6218,8.16671454e-05
office5_660_164_bout_B,8555,0.000149495085
office5_660_164_bout_C,6498,7.68020327e-05
office5_660_164_bout_D,5189,5.18480447e-05
office5_660_164_bout_E,4471,4.62291355e-05
office5_660_246_aout_A,7683,0.000112036483
office5_660_246_aout_B,8040,0.000157918752
office5_660_246_aout_C,6384,9.97083334e-05
office5_660_246_aout_D,4434,7.49788669e-05
office5_660_246_aout_E,5740,9.79468605e-05
office5_660_246_bout_A,6530,0.000126823827
office5_660_246_bout_B,7670,7.5167889e-05
office5_660_246_bout_C,7129,6.22877706e-05
office5_660_246_bout_D,5076,6.45179462e-05
office5_660_246_bout_E,5298,7.79212205e-05
office5_660_82_aout_A,7024,0.000110037101
office5_660_82_aout_B,8559,0.000164284473
office5_660_82_aout_C,7636,6.59969155e-05
office5_660_82_aout_D,5121,5.16256696e-05
office5_660_82_aout_E,5903,4.98896916e-05
office5_660_82_bout_A,7311,0.000112168869
office5_660_82_bout_B,8094,0.000119878743
office5_660_82_bout_C,6764,6.73714458e-05
office5_660_82_bout_D,4339,3.63768813e-05
office5_660_82_bout_E,5238,6.76015334e-05
office5_960_0_A,7702,0.000171957581
office5_960_0_B,6968,0.000126974701
office5_960_0_C,6073,5.71698947e-05
office5_960_0_D,5368,5.44277282e-05
office5_960_0_E,5202,5.76669663e-05
office5_960_164_aout_A,7625,0.000155047965
office5_960_164_aout_B,7196,9.00309096e-05
office5_960_164_aout_C,6515,0.000110996982
office5_960_164_aout_D,6266,4.45627156e-05
office5_960_164_aout_E,4270,8.04295778e-05
office5_960_164_bout_A,7904,0.00011725392
office5_960_164_bout_B,8341,0.000106330939
office5_960_164_bout_C,6215,6.42470404e-05
office5_960_164_bout_D,4045,3.65380729e-05
office5_960_164_bout_E,5423,9.13818803e-05
office5_960_246_aout_A,8531,9.98212345e-05
office5_960_246_aout_B,7132,0.000108020577
office5_960_246_aout_C,5005,0.000113203896
office5_960_246_aout_D,5414,4.64753066e-05
office5_960_246_aout_E,5474,0.000105307983
office5_960_246_bout_A,8329,0.000165827674
office5_960_246_bout_B,7662,8.04729425e-05
office5_960_246_bout_C,5934,5.69024451e-05
office5_960_246_bout_D,5182,4.91245992e-05
office5_960_246_bout_E,4552,0.000112969865
office5_960_82_aout_A,8495,0.00016499708
office5_960_82_aout_B,6261,5.75926279e-05
office5_960_82_aout_C,6254,7.76050438e-05
office5_960_82_aout_D,4468,3.53394571e-05
office5_960_82_aout_E,5863,0.000117554599
office5_960_82_bout_A,8050,0.000123517821
office5_960_82_bout_B,7221,6.60869337e-05
office5_960_82_bout_C,6469,6.01016145e-05
office5_960_82_bout_D,5243,4.98331538e-05
office5_960_82_bout_E,5065,7.84556469e-05
office10_0_0_A,6944,6.33443269e-05
office10_0_0_B,8180,8.72065793e-05
office10_0_0_C,7860,2.78937441e-05
office10_0_0_D,7629,6.66164997e-05
office10_0_0_E,7474,5.07280965e-05
office10_0_164_aout_A,5441,9.74679569e-05
office10_0_164_aout_B,5393,5.22546652e-05
office10_0_164_aout_C,7596,6.21909567e-05
office10_0_164_aout_D,7502,6.05384666e-05
office10_0_164_aout_E,7300,4.45368278e-05
office10_0_164_bout_A,4665,5.64247384e-05
office10_0_164_bout_B,7770,9.18127771e-05
office10_0_164_bout_C,8079,4.56709422e-05
office10_0_164_bout_D,5919,5.93239856e-05
office10_0_164_bout_E,8351,0.000105653045
office10_0_246_aout_A,6948,0.000137495939
office10_0_246_aout_B,5993,5.51648227e-05
office10_0_246_aout_C,6036,6.03038461e-05
office10_0_246_aout_D,5062,6.9237045e-05
office10_0_246_aout_E,4661,6.86968342e-05
office10_0_246_bout_A,3419,5.25539072e-05
office10_0_246_bout_B,4650,7.57768721e-05
office10_0_246_bout_C,4397,3.17239501e-05
office10_0_246_bout_D,5950,6.31047951e-05
office10_0_246_bout_E,7063,8.23809023e-05
office10_0_82_aout_A,4794,4.91514693e-05
office10_0_82_aout_B,7312,7.89463229e-05
office10_0_82_aout_C,6508,6.68953144e-05
office10_0_82_aout_D,8238,7.68628961e-05
office10_0_82_aout_E,6523,4.68839826e-05
office10_0_82_bout_A,6672,2.83481058e-05
office10_0_82_bout_B,7763,9.03180044e-05
office10_0_82_bout_C,4111,5.4907021e-05
office10_0_82_bout_D,4436,9.18474252e-05
office10_0_82_bout_E,6600,8.68949428e-05
office10_360_0_A,4496,7.88221223e-05
office10_360_0_B,4963,4.34990179e-05
office10_360_0_C,5205,5.19628484e-05
office10_360_0_D,4293,4.95277454e-05
office10_360_0_E,4500,0.000101128579
office10_360_164_aout_A,6950,5.1918807e-05
office10_360_164_aout_B,5273,8.48987984e-05
office10_360_164_aout_C,7334,0.000103717364
office10_360_164_aout_D,6015,5.88099392e-05
office10_360_164_aout_E,6348,9.69815155e-05
office10_360_164_bout_A,6791,5.35622494e-05
office10_360_164_bout_B,5807,7.90836275e-05
office10_360_164_bout_C,7220,8.17492837e-05
office10_360_164_bout_D,4679,4.59321018e-05
office10_360_164_bout_E,7028,0.000138504969
office10_360_246_aout_A,5458,4.94246633e-05
office10_360_246_aout_B,4848,2.72415818e-05
office10_360_246_aout_C,6546,0.000102702521
office10_360_246_aout_D,6700,8.72926685e-05
office10_360_246_aout_E,6871,3.64412263e-05
office10_360_246_bout_A,5868,6.40328581e-05
office10_360_246_bout_B,6204,8.77232669e-05
office10_360_246_bout_C,7193,5.21536858e-05
office10_360_246_bout_D,5383,4.89379527e-05
office10_360_246_bout_E,6522,0.000126608502
office10_360_82_aout_A,6553,7.55601286e-05
office10_360_82_aout_B,4490,7.67748206e-05
office10_360_82_aout_C,6621,7.51201296e-05
office10_360_82_aout_D,5093,4.5364417e-05
office10_360_82_aout_E,6782,9.68709355e-05
office10_360_82_bout_A,4316,6.79212317e-05
office10_360_82_bout_B,6903,7.25992068e-05
office10_360_82_bout_C,7518,8.03583462e-05
office10_360_82_bout_D,6963,6.20643914e-05
office10_360_82_bout_E,5440,7.30463289e-05
office10_660_0_A,6251,9.26711655e-05
office10_660_0_B,3608,3.42206222e-05
office10_660_0_C,6253,6.17495534e-05
office10_660_0_D,5774,4.68232829e-05
office10_660_0_E,5965,5.68159594e-05
office10_660_164_aout_A,5928,7.77039168e-05
office10_660_164_aout_B,4824,5.79227526e-05
office10_660_164_aout_C,6732,8.7793509e-05
office10_660_164_aout_D,1159,6.5191969e-05
office10_660_164_aout_E,6640,5.88929142e-05
office10_660_164_bout_A,6078,8.34776947e-05
office10_660_164_bout_B,4646,4.42232558e-05
office10_660_164_bout_C,6772,5.46232295e-05
office10_660_164_bout_D,3266,7.80129922e-05
office10_660_164_bout_E,7401,5.8678037e-05
office10_660_246_aout_A,5895,8.3336774e-05
office10_660_246_aout_B,6345,0.000116742107
office10_660_246_aout_C,6051,0.000151316854
office10_660_246_aout_D,7094,8.06976823e-05
office10_660_246_aout_E,3112,4.43713761e-05
office10_660_246_bout_A,3588,3.32677555e-05
office10_660_246_bout_B,7710,9.4247669e-05
office10_660_246_bout_C,6534,5.92276447e-05
office10_660_246_bout_D,4344,3.09920542e-05
office10_660_246_bout_E,5472,0.000131846318
office10_660_82_aout_A,5831,6.47440684e-05
office10_660_82_aout_B,5541,7.22974437e-05
office10_660_82_aout_C,7753,2.84916714e-05
office10_660_82_aout_D,4115,3.43143765e-05
office10_660_82_aout_E,6835,6.96060961e-05
office10_660_82_bout_A,6458,8.78783685e-05
office10_660_82_bout_B,5532,7.49114333e-05
office10_660_82_bout_C,3923,4.78140792e-05
office10_660_82_bout_D,4364,5.52963684e-05
office10_660_82_bout_E,4888,6.14308447e-05
office10_960_0_A,5494,0.000107848238
office10_960_0_B,6431,9.94828297e-05
office10_960_0_C,3525,2.76148603e-05
office10_960_0_D,4635,4.34280264e-05
office10_960_0_E,5553,5.09604979e-05
office10_960_164_aout_A,4841,4.91228748e-05
office10_960_164_aout_B,6214,8.53955062e-05
office10_960_164_aout_C,6986,3.77223478e-05
office10_960_164_aout_D,3067,2.39241836e-05
office10_960_164_aout_E,5666,4.69836996e-05
office10_960_164_bout_A,7777,0.000108324995
office10_960_164_bout_B,4988,6.42897576e-05
office10_960_164_bout_C,5039,3.90986934e-05
office10_960_164_bout_D,3905,4.17927768e-05
office10_960_164_bout_E,4906,7.35374488e-05
office10_960_246_aout_A,5775,7.07169893e-05
office10_960_246_aout_B,4436,4.99181988e-05
office10_960_246_aout_C,7566,6.86446001e-05
office10_960_246_aout_D,4391,4.12167137e-05
office10_960_246_aout_E,3096,2.34704585e-05
office10_960_246_bout_A,6011,6.75310002e-05
office10_960_246_bout_B,4263,7.67675301e-05
office10_960_246_bout_C,4073,4.95271233e-05
office10_960_246_bout_D,6518,6.41221341e-05
office10_960_246_bout_E,4328,4.59834264e-05
office10_960_82_aout_A,6068,8.02334325e-05
office10_960_82_aout_B,4438,6.96747229e-05
office10_960_82_aout_C,5814,8.08444674e-05
office10_960_82_aout_D,4731,3.02761546e-05
office10_960_82_aout_E,5460,3.71988499e-05
office10_960_82_bout_A,5377,9.34712079e-05
office10_960_82_bout_B,3462,7.0615497e-05
office10_960_82_bout_C,6695,1.18708222e-05
office10_960_82_bout_D,2230,9.20233651e-05
office10_960_82_bout_E,2669,2.42796596e-05
office22_0_0_A,8379,6.44758402e-05
office22_0_0_B,8273,6.76378768e-05
office22_0_0_C,8127,5.09414785e-05
office22_0_0_D,7948,7.77121168e-05
office22_0_0_E,7719,8.53552847e-05
office22_0_164_aout_A,7428,5.31429505e-05
office22_0_164_aout_B,8036,5.41449735e-05
office22_0_164_aout_C,6649,8.3872299e-05
office22_0_164_aout_D,7805,8.01185306e-05
office22_0_164_aout_E,7546,7.03590922e-05
office22_0_164_bout_A,7463,5.58326865e-05
office22_0_164_bout_B,7899,0.000108430264
office22_0_164_bout_C,8392,7.24485581e-05
office22_0_164_bout_D,7457,0.000100206234
office22_0_164_bout_E,7718,6.75546326e-05
office22_0_246_aout_A,7024,5.02529547e-05
office22_0_246_aout_B,8171,5.8910111e-05
office22_0_246_aout_C,5969,9.42018014e-05
office22_0_246_aout_D,6947,7.85027223e-05
office22_0_246_aout_E,8252,8.11655482e-05
office22_0_246_bout_A,6933,4.80100207e-05
office22_0_246_bout_B,7947,5.58266584e-05
office22_0_246_bout_C,8224,7.13862973e-05
office22_0_246_bout_D,8467,0.000149816464
office22_0_246_bout_E,7388,7.66274752e-05
office22_0_82_aout_A,7707,6.49990179e-05
office22_0_82_aout_B,7848,6.75295742e-05
office22_0_82_aout_C,6747,2.82197961e-05
office22_0_82_aout_D,8156,8.33414233e-05
office22_0_82_aout_E,7037,6.1871302e-05
office22_0_82_bout_A,8051,7.9171783e-05
office22_0_82_bout_B,7958,5.47821583e-05
office22_0_82_bout_C,7822,7.28251907e-05
office22_0_82_bout_D,7889,5.89025949e-05
office22_0_82_bout_E,8083,9.49275855e-05
office22_360_0_A,3969,2.25958993e-05
office22_360_0_B,6472,5.86598726e-05
office22_360_0_C,7323,0.000101372279
office22_360_0_D,4591,4.05962783e-05
office22_360_0_E,7318,0.00010597099
office22_360_164_aout_A,7008,8.72978926e-05
office22_360_164_aout_B,5842,4.40038239e-05
office22_360_164_aout_C,6224,7.16505456e-05
office22_360_164_aout_D,4865,5.19258938e-05
office22_360_164_aout_E,6856,0.000100462654
office22_360_164_bout_A,4763,5.69286531e-05
office22_360_164_bout_B,6042,7.03656478e-05
office22_360_164_bout_C,6221,8.66677801e-05
office22_360_164_bout_D,5119,5.81473359e-05
office22_360_164_bout_E,7043,0.000129618071
office22_360_246_aout_A,7640,9.93771027e-05
office22_360_246_aout_B,4995,4.4299366e-05
office22_360_246_aout_C,5658,7.09305459e-05
office22_360_246_aout_D,4639,6.95307317e-05
office22_360_246_aout_E,7176,0.000124730446
office22_360_246_bout_A,6357,4.26457482e-05
office22_360_246_bout_B,5634,6.23912565e-05
office22_360_246_bout_C,7569,0.000113828886
office22_360_246_bout_D,5379,4.86837671e-05
office22_360_246_bout_E,6160,8.92605458e-05
office22_360_82_aout_A,5847,8.06054086e-05
office22_360_82_aout_B,6502,7.46110454e-05
office22_360_82_aout_C,5613,9.1015092e-05
office22_360_82_aout_D,4551,4.91524588e-05
office22_360_82_aout_E,6738,9.47785229e-05
office22_360_82_bout_A,6600,5.50688019e-05
office22_360_82_bout_B,5519,4.44871803e-05
office22_360_82_bout_C,6066,6.04158486e-05
office22_360_82_bout_D,4221,4.59517069e-05
office22_360_82_bout_E,6406,0.000120861114
office22_660_0_A,4329,5.54881008e-05
office22_660_0_B,6614,6.31338553e-05
office22_660_0_C,5986,8.76971972e-05
office22_660_0_D,5585,4.24281388e-05
office22_660_0_E,6533,0.00010729942
office22_660_164_aout_A,5553,5.45042276e-05
office22_660_164_aout_B,5591,7.18009469e-05
office22_660_164_aout_C,6365,0.000112116177
office22_660_164_aout_D,5773,4.74736407e-05
office22_660_164_aout_E,6427,8.53842575e-05
office22_660_164_bout_A,4853,4.27219638e-05
office22_660_164_bout_B,5214,6.9795562e-05
office22_660_164_bout_C,6911,0.000103865903
office22_660_164_bout_D,4555,6.81436577e-05
office22_660_164_bout_E,6879,0.000145343307
office22_660_246_aout_A,6626,7.03123369e-05
office22_660_246_aout_B,5523,6.19078928e-05
office22_660_246_aout_C,6080,5.97218313e-05
office22_660_246_aout_D,5421,5.30581783e-05
office22_660_246_aout_E,7139,6.61748054e-05
office22_660_246_bout_A,5200,5.99693703e-05
office22_660_246_bout_B,5589,9.6739619e-05
office22_660_246_bout_C,5138,5.51173653e-05
office22_660_246_bout_D,6125,4.72894098e-05
office22_660_246_bout_E,7453,0.000139905562
office22_660_82_aout_A,4464,3.7556023e-05
office22_660_82_aout_B,4986,7.64095748e-05
office22_660_82_aout_C,5390,9.07937429e-05
office22_660_82_aout_D,5432,4.59166731e-05
office22_660_82_aout_E,6100,9.64488427e-05
office22_660_82_bout_A,4487,2.60950328e-05
office22_660_82_bout_B,4948,6.55643162e-05
office22_660_82_bout_C,6775,0.000119082906
office22_660_82_bout_D,4850,4.78835755e-05
office22_660_82_bout_E,6146,0.000102101352
office22_960_0_A,4314,4.58050672e-05
office22_960_0_B,4820,7.18162628e-05
office22_960_0_C,7181,0.00010947304
office22_960_0_D,2814,4.75804954e-05
office22_960_0_E,6651,6.06312678e-05
office22_960_164_aout_A,4845,3.75304735e-05
office22_960_164_aout_B,5627,5.80829619e-05
office22_960_164_aout_C,6710,0.000119849632
office22_960_164_aout_D,3558,5.86044262e-05
office22_960_164_aout_E,5335,6.29665956e-05
office22_960_164_bout_A,5245,4.69259248e-05
office22_960_164_bout_B,4763,7.71411578e-05
office22_960_164_bout_C,5699,8.94853001e-05
office22_960_164_bout_D,3981,6.82998143e-05
office22_960_164_bout_E,6075,8.84694746e-05
office22_960_246_aout_A,4651,2.76417923e-05
office22_960_246_aout_B,4854,6.80365338e-05
office22_960_246_aout_C,5814,0.000111542489
office22_960_246_aout_D,4250,5.01556679e-05
office22_960_246_aout_E,6456,5.29877616e-05
office22_960_246_bout_A,4027,3.36306439e-05
office22_960_246_bout_B,4200,5.09781057e-05
office22_960_246_bout_C,7247,0.000109184926
office22_960_246_bout_D,4114,4.69048864e-05
office22_960_246_bout_E,7887,0.000143122408
office22_960_82_aout_A,4824,2.6118274e-05
office22_960_82_aout_B,5137,8.08273981e-05
office22_960_82_aout_C,6301,0.000108746353
office22_960_82_aout_D,3376,5.64547772e-05
office22_960_82_aout_E,6856,7.57976886e-05
office22_960_82_bout_A,4094,3.11923905e-05
office22_960_82_bout_B,5077,9.00152372e-05
office22_960_82_bout_C,6456,9.82251513e-05
office22_960_82_bout_D,3668,5.54750477e-05
office22_960_82_bout_E,6175,8.73486133e-05
